"id","hotel_id","url_id","language","ask","created_at"
"122","63ce8fdd-a82d-44de-8362-79482ad5573a","0fa5c633-632b-4609-94e6-4240aed48871","de","Welche Aktivitäten bietet die Unterkunft Mandarin Oriental, Canouan?","2026-03-20 23:02:51.120668+00"
"123","63ce8fdd-a82d-44de-8362-79482ad5573a","0fa5c633-632b-4609-94e6-4240aed48871","de","Wie weit ist die Unterkunft Mandarin Oriental, Canouan vom Zentrum von Canouan entfernt?","2026-03-20 23:02:51.12067+00"
"124","63ce8fdd-a82d-44de-8362-79482ad5573a","0fa5c633-632b-4609-94e6-4240aed48871","de","Hat die Unterkunft Mandarin Oriental, Canouan einen Whirlpool für Gäste?","2026-03-20 23:02:51.120671+00"
"125","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Hat die Unterkunft South Bank einen Pool?","2026-03-20 23:04:09.318503+00"
"126","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Welche Art von Zimmer kann ich in der Unterkunft South Bank buchen?","2026-03-20 23:04:09.318506+00"
"127","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Wie lauten die Check-in- und Check-out-Zeiten in der Unterkunft South Bank?","2026-03-20 23:04:09.318506+00"
"128","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Wieviel kostet der Aufenthalt in der Unterkunft South Bank?","2026-03-20 23:04:09.318507+00"
"129","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Hat die Unterkunft South Bank ein Restaurant vor Ort?","2026-03-20 23:04:09.318508+00"
"130","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Welche Aktivitäten bietet die Unterkunft South Bank?","2026-03-20 23:04:09.318508+00"
"131","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Wie weit ist die Unterkunft South Bank vom Zentrum von Long Bay Hills entfernt?","2026-03-20 23:04:09.318509+00"
"132","cff8aaf7-e8a8-47e4-918b-9636442282ae","7e509834-ef44-484e-8286-616d61ae6bf6","de","Wie weit ist der Strand von der Unterkunft South Bank?","2026-03-20 23:04:09.318509+00"
"133","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","L'établissement Mandarin Oriental, Canouan dispose-t-il d'une piscine ?","2026-03-20 23:05:27.487685+00"
"134","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","Quel type d'hébergement puis-je réserver à l'établissement Mandarin Oriental, Canouan ?","2026-03-20 23:05:27.487689+00"
"135","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","Quels sont les horaires d'arrivée et de départ à l'établissement Mandarin Oriental, Canouan ?","2026-03-20 23:05:27.48769+00"
"136","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","Quel est le tarif d'un séjour à l'établissement Mandarin Oriental, Canouan ?","2026-03-20 23:05:27.48769+00"
"137","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","L'établissement Mandarin Oriental, Canouan dispose-t-il un restaurant sur place ?","2026-03-20 23:05:27.487691+00"
"138","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","Quelles activités l'établissement Mandarin Oriental, Canouan propose-t-il ?","2026-03-20 23:05:27.487692+00"
"139","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","L'établissement Mandarin Oriental, Canouan est-il proche du centre (Canouan) ?","2026-03-20 23:05:27.487692+00"
"140","6eaa0dc9-9bf5-4294-ad3f-537525c633dd","0fa5c633-632b-4609-94e6-4240aed48871","fr","L'établissement Mandarin Oriental, Canouan propose-t-il un bain à remous à ses clients ?","2026-03-20 23:05:27.487693+00"
"141","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","L'établissement South Bank dispose-t-il d'une piscine ?","2026-03-20 23:07:01.576156+00"
"142","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","Quel type d'hébergement puis-je réserver à l'établissement South Bank ?","2026-03-20 23:07:01.576161+00"
"143","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","Quels sont les horaires d'arrivée et de départ à l'établissement South Bank ?","2026-03-20 23:07:01.576163+00"
"144","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","Quel est le tarif d'un séjour à l'établissement South Bank ?","2026-03-20 23:07:01.576164+00"
"145","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","L'établissement South Bank dispose-t-il un restaurant sur place ?","2026-03-20 23:07:01.576165+00"
"146","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","Quelles activités l'établissement South Bank propose-t-il ?","2026-03-20 23:07:01.576166+00"
"147","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","L'établissement South Bank est-il proche du centre (Long Bay Hills) ?","2026-03-20 23:07:01.576171+00"
"148","0dcc4c17-13e1-446f-9e42-95a909a5883d","7e509834-ef44-484e-8286-616d61ae6bf6","fr","L'établissement South Bank est-il proche de la plage ?","2026-03-20 23:07:01.576172+00"
"149","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Mandarin Oriental, Canouan dispone di una piscina?","2026-03-20 23:08:19.859152+00"
"150","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Che tipo di camere posso prenotare presso Mandarin Oriental, Canouan?","2026-03-20 23:08:19.859155+00"
"151","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Che orari di check-in e check-out sono previsti presso Mandarin Oriental, Canouan?","2026-03-20 23:08:19.859156+00"
"152","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Quanto costa soggiornare presso Mandarin Oriental, Canouan?","2026-03-20 23:08:19.859156+00"
"153","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Mandarin Oriental, Canouan dispone di un ristorante in loco?","2026-03-20 23:08:19.859157+00"
"154","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Quali servizi/attività sono disponibili presso Mandarin Oriental, Canouan?","2026-03-20 23:08:19.859157+00"
"155","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Quanto dista Mandarin Oriental, Canouan dal centro di Canouan?","2026-03-20 23:08:19.859158+00"
"156","5cd0b963-5522-4ab5-9ae2-fbe647022c20","0fa5c633-632b-4609-94e6-4240aed48871","it","Mandarin Oriental, Canouan offre una vasca idromassaggio agli ospiti?","2026-03-20 23:08:19.859159+00"
"157","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","South Bank dispone di una piscina?","2026-03-20 23:09:39.518323+00"
"158","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Che tipo di camere posso prenotare presso South Bank?","2026-03-20 23:09:39.518327+00"
"159","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Che orari di check-in e check-out sono previsti presso South Bank?","2026-03-20 23:09:39.518327+00"
"160","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Quanto costa soggiornare presso South Bank?","2026-03-20 23:09:39.518328+00"
"161","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","South Bank dispone di un ristorante in loco?","2026-03-20 23:09:39.518328+00"
"162","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Quali servizi/attività sono disponibili presso South Bank?","2026-03-20 23:09:39.518329+00"
"163","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Quanto dista South Bank dal centro di Long Bay Hills?","2026-03-20 23:09:39.51833+00"
"164","6e375b00-8d49-471d-9b86-20141b8394de","7e509834-ef44-484e-8286-616d61ae6bf6","it","Quanto dista South Bank dalla spiaggia?","2026-03-20 23:09:39.51833+00"
"165","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Heeft Mandarin Oriental, Canouan een zwembad?","2026-03-20 23:10:58.049695+00"
"166","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Welk kamertype kan ik bij Mandarin Oriental, Canouan boeken?","2026-03-20 23:10:58.049699+00"
"167","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Wat zijn de in- en uitchecktijden bij Mandarin Oriental, Canouan?","2026-03-20 23:10:58.0497+00"
"168","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Hoeveel kost het om bij Mandarin Oriental, Canouan te verblijven?","2026-03-20 23:10:58.049701+00"
"169","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Heeft Mandarin Oriental, Canouan een eigen restaurant?","2026-03-20 23:10:58.049702+00"
"170","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Wat is er te doen bij Mandarin Oriental, Canouan?","2026-03-20 23:10:58.049703+00"
"171","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Hoe ver ligt Mandarin Oriental, Canouan van het centrum van Canouan?","2026-03-20 23:10:58.049704+00"
"172","8df7af18-d3bb-490c-a052-c3fd7ea1f5e7","0fa5c633-632b-4609-94e6-4240aed48871","nl","Heeft Mandarin Oriental, Canouan een hot tub voor gasten?","2026-03-20 23:10:58.049706+00"
"173","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Heeft South Bank een zwembad?","2026-03-20 23:12:32.420434+00"
"174","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Welk kamertype kan ik bij South Bank boeken?","2026-03-20 23:12:32.420437+00"
"175","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Wat zijn de in- en uitchecktijden bij South Bank?","2026-03-20 23:12:32.420438+00"
"176","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Hoeveel kost het om bij South Bank te verblijven?","2026-03-20 23:12:32.420439+00"
"177","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Heeft South Bank een eigen restaurant?","2026-03-20 23:12:32.420439+00"
"178","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Wat is er te doen bij South Bank?","2026-03-20 23:12:32.42044+00"
"179","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Hoe ver ligt South Bank van het centrum van Long Bay Hills?","2026-03-20 23:12:32.42044+00"
"180","5413018a-c587-48ee-8618-3675eeba8099","7e509834-ef44-484e-8286-616d61ae6bf6","nl","Hoe ver ligt het strand van South Bank?","2026-03-20 23:12:32.420441+00"
"181","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Mandarin Oriental, Canouan tem piscina?","2026-03-20 23:13:51.240246+00"
"182","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Que tipo de quarto posso reservar em Mandarin Oriental, Canouan?","2026-03-20 23:13:51.240249+00"
"183","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Quais são os horários de check-in e check-out em Mandarin Oriental, Canouan?","2026-03-20 23:13:51.24025+00"
"184","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Quanto custa hospedar-me em Mandarin Oriental, Canouan?","2026-03-20 23:13:51.24025+00"
"185","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Mandarin Oriental, Canouan tem um restaurante no local?","2026-03-20 23:13:51.240251+00"
"186","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Que atividades há em Mandarin Oriental, Canouan?","2026-03-20 23:13:51.240251+00"
"187","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","A que distância fica Mandarin Oriental, Canouan do centro de Canouan?","2026-03-20 23:13:51.240252+00"
"188","f112d536-c589-46a9-befa-73997fd9f6ed","0fa5c633-632b-4609-94e6-4240aed48871","pt","Tem Mandarin Oriental, Canouan uma banheira de hidromassagem para os hóspedes?","2026-03-20 23:13:51.240253+00"
"189","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","South Bank tem piscina?","2026-03-20 23:15:10.021295+00"
"190","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","Que tipo de quarto posso reservar em South Bank?","2026-03-20 23:15:10.021299+00"
"191","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","Quais são os horários de check-in e check-out em South Bank?","2026-03-20 23:15:10.0213+00"
"192","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","Quanto custa hospedar-me em South Bank?","2026-03-20 23:15:10.0213+00"
"193","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","South Bank tem um restaurante no local?","2026-03-20 23:15:10.021301+00"
"194","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","Que atividades há em South Bank?","2026-03-20 23:15:10.021301+00"
"195","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","A que distância fica South Bank do centro de Long Bay Hills?","2026-03-20 23:15:10.021302+00"
"196","48fa9c12-347f-4592-a52a-58aa05a07326","7e509834-ef44-484e-8286-616d61ae6bf6","pt","A que distância da praia fica South Bank?","2026-03-20 23:15:10.021303+00"
"197","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Qué tipo de desayuno se sirve en Grace Bay Club?","2026-03-20 23:16:27.314274+00"
"198","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Hay piscina en Grace Bay Club?","2026-03-20 23:16:27.314277+00"
"199","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Qué tipo de habitación puedo reservar en Grace Bay Club?","2026-03-20 23:16:27.314278+00"
"200","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Cuál es el horario de entrada y salida de Grace Bay Club?","2026-03-20 23:16:27.314278+00"
"201","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Cuánto cuesta alojarse en Grace Bay Club?","2026-03-20 23:16:27.314279+00"
"202","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Hay restaurante dentro de Grace Bay Club?","2026-03-20 23:16:27.314279+00"
"203","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Qué se puede hacer en Grace Bay Club?","2026-03-20 23:16:27.31428+00"
"204","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿A qué distancia está Grace Bay Club del centro de Grace Bay?","2026-03-20 23:16:27.314281+00"
"205","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿A qué distancia está Grace Bay Club de la playa?","2026-03-20 23:16:27.314281+00"
"206","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Grace Bay Club tiene bañera de hidromasaje?","2026-03-20 23:16:27.314282+00"
"207","fbdc09da-3d08-44d3-9a34-86a3c52c3409","2741d8d5-15c8-42f2-91ca-744414e755f1","es","¿Grace Bay Club gusta a las familias?","2026-03-20 23:16:27.314282+00"
"208","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿Hay piscina en The Island Garden Hotel?","2026-03-20 23:17:57.496732+00"
"209","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿Qué tipo de habitación puedo reservar en The Island Garden Hotel?","2026-03-20 23:17:57.496735+00"
"210","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿Cuál es el horario de entrada y salida de The Island Garden Hotel?","2026-03-20 23:17:57.496736+00"
"211","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿Cuánto cuesta alojarse en The Island Garden Hotel?","2026-03-20 23:17:57.496736+00"
"212","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿Qué se puede hacer en The Island Garden Hotel?","2026-03-20 23:17:57.496737+00"
"213","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿A qué distancia está The Island Garden Hotel del centro de Nassau?","2026-03-20 23:17:57.496737+00"
"214","742f629d-a0d9-44e9-9ec2-840919a883e6","a1da6af5-6d39-481c-98ab-b162305f9118","es","¿A qué distancia está The Island Garden Hotel de la playa?","2026-03-20 23:17:57.496738+00"
"215","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","What kind of breakfast is served at Grace Bay Club?","2026-03-20 23:20:52.777284+00"
"216","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","Does Grace Bay Club have a pool?","2026-03-20 23:20:52.777287+00"
"217","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","What type of room can I book at Grace Bay Club?","2026-03-20 23:20:52.777287+00"
"218","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","What are the check-in and check-out times at Grace Bay Club?","2026-03-20 23:20:52.777288+00"
"219","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","How much does it cost to stay at Grace Bay Club?","2026-03-20 23:20:52.777289+00"
"220","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","Does Grace Bay Club have a restaurant on site?","2026-03-20 23:20:52.77729+00"
"221","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","What is there to do at Grace Bay Club?","2026-03-20 23:20:52.77729+00"
"222","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","How far is Grace Bay Club from the centre of Grace Bay?","2026-03-20 23:20:52.777291+00"
"223","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","How close to the beach is Grace Bay Club?","2026-03-20 23:20:52.777292+00"
"224","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","Does Grace Bay Club have a hot tub for its guests?","2026-03-20 23:20:52.777292+00"
"225","66e5f2d5-3972-495d-94cc-902aae087365","2741d8d5-15c8-42f2-91ca-744414e755f1","en","Is Grace Bay Club popular with families?","2026-03-20 23:20:52.777293+00"
"226","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","Does The Island Garden Hotel have a pool?","2026-03-20 23:23:40.62058+00"
"227","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","What type of room can I book at The Island Garden Hotel?","2026-03-20 23:23:40.620584+00"
"228","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","What are the check-in and check-out times at The Island Garden Hotel?","2026-03-20 23:23:40.620584+00"
"229","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","How much does it cost to stay at The Island Garden Hotel?","2026-03-20 23:23:40.620585+00"
"230","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","What is there to do at The Island Garden Hotel?","2026-03-20 23:23:40.620586+00"
"231","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","How far is The Island Garden Hotel from the centre of Nassau?","2026-03-20 23:23:40.620586+00"
"232","8df16feb-4308-40d9-8e2c-d1ce84a899a7","a1da6af5-6d39-481c-98ab-b162305f9118","en","How close to the beach is The Island Garden Hotel?","2026-03-20 23:23:40.620587+00"
"233","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Welche Art von Frühstück wird in der Unterkunft Grace Bay Club serviert?","2026-03-20 23:24:58.702794+00"
"234","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Hat die Unterkunft Grace Bay Club einen Pool?","2026-03-20 23:24:58.702798+00"
"235","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Welche Art von Zimmer kann ich in der Unterkunft Grace Bay Club buchen?","2026-03-20 23:24:58.702798+00"
"236","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Wie lauten die Check-in- und Check-out-Zeiten in der Unterkunft Grace Bay Club?","2026-03-20 23:24:58.702799+00"
"237","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Wieviel kostet der Aufenthalt in der Unterkunft Grace Bay Club?","2026-03-20 23:24:58.7028+00"
"238","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Hat die Unterkunft Grace Bay Club ein Restaurant vor Ort?","2026-03-20 23:24:58.7028+00"
"239","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Welche Aktivitäten bietet die Unterkunft Grace Bay Club?","2026-03-20 23:24:58.702801+00"
"240","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Wie weit ist die Unterkunft Grace Bay Club vom Zentrum von Grace Bay entfernt?","2026-03-20 23:24:58.702801+00"
"241","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Wie weit ist der Strand von der Unterkunft Grace Bay Club?","2026-03-20 23:24:58.702802+00"
"242","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Hat die Unterkunft Grace Bay Club einen Whirlpool für Gäste?","2026-03-20 23:24:58.702803+00"
"243","97ec43f2-2edb-482b-82da-af2d71cf3253","2741d8d5-15c8-42f2-91ca-744414e755f1","de","Ist die Unterkunft Grace Bay Club bei Familien beliebt?","2026-03-20 23:24:58.702804+00"
"244","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Hat die Unterkunft The Island Garden Hotel einen Pool?","2026-03-20 23:26:17.23864+00"
"245","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Welche Art von Zimmer kann ich in der Unterkunft The Island Garden Hotel buchen?","2026-03-20 23:26:17.238643+00"
"246","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Wie lauten die Check-in- und Check-out-Zeiten in der Unterkunft The Island Garden Hotel?","2026-03-20 23:26:17.238644+00"
"247","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Wieviel kostet der Aufenthalt in der Unterkunft The Island Garden Hotel?","2026-03-20 23:26:17.238645+00"
"248","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Welche Aktivitäten bietet die Unterkunft The Island Garden Hotel?","2026-03-20 23:26:17.238645+00"
"249","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Wie weit ist die Unterkunft The Island Garden Hotel vom Zentrum von Nassau entfernt?","2026-03-20 23:26:17.238646+00"
"250","c8e93e77-5096-4833-ba68-11ae595c0e5a","a1da6af5-6d39-481c-98ab-b162305f9118","de","Wie weit ist der Strand von der Unterkunft The Island Garden Hotel?","2026-03-20 23:26:17.238647+00"
"251","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","Quel type de petit-déjeuner l'établissement Grace Bay Club sert-il ?","2026-03-20 23:27:35.027027+00"
"252","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","L'établissement Grace Bay Club dispose-t-il d'une piscine ?","2026-03-20 23:27:35.027031+00"
"253","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","Quel type d'hébergement puis-je réserver à l'établissement Grace Bay Club ?","2026-03-20 23:27:35.027032+00"
"254","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","Quels sont les horaires d'arrivée et de départ à l'établissement Grace Bay Club ?","2026-03-20 23:27:35.027033+00"
"255","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","Quel est le tarif d'un séjour à l'établissement Grace Bay Club ?","2026-03-20 23:27:35.027033+00"
"256","162419c6-072a-425e-b0f2-8f46d921975c","2741d8d5-15c8-42f2-91ca-744414e755f1","fr","L'établissement Grace Bay Club dispose-t-il un restaurant sur place ?","2026-03-20 23:27:35.027034+00"
