"id","hotel_id","url_id","language","description","created_at","updated_at"
"e6512982-44c2-42af-acc9-cf7fe648b136","832d6c72-600d-4824-8e19-d4ae4c118371","e2374372-2167-492f-a73a-c4bb9b0b3d5e","it","Ananea Madivaru Maldives offre un giardino, una zona spiaggia privata, una terrazza e un bar a Toroka. Dotata di il servizo in camera, questa struttura offre ai propri ospiti anche un’area giochi per bambini. Il resort propone una piscina all'aperto, una sala fitness, una discoteca e una sala comune.

Questo resort offre agli ospiti camere climatizzate con una scrivania, una macchina da caffè, un minibar e una cassaforte. Non mancano poi la TV a schermo piatto, un patio e un bagno privato con doccia. Ogni camera prevede un bollitore elettrico, mentre alcune camere sono provviste di un balcone e altre presentano anche la vista sul giardino. Presso Ananea Madivaru Maldives, ogni camera è dotata di lenzuola e asciugamani.

Presso la struttura potrete gustare una colazione a buffet, à la carte o continentale. Presso questa struttura troverete un ristorante che serve piatti indiani, piatti coreani e piatti thai. Su richiesta sono disponibili anche opzioni vegetariane, senza latticini e halal.

Presso Ananea Madivaru Maldives potrete usufruire di una sauna. Presso questo resort potrete giocare a biliardo.

Lo staff della reception parla inglese, spagnolo, francese e italiano ed è disponibile per fornirvi consigli.","2026-03-13 05:06:45.005381+00","2026-03-13 05:06:45.005384+00"
"d7b24d9f-85c2-49d1-a3b1-4b2b4c524aa4","c1bbc089-d1c6-46ac-ad02-fb5bfb98cfc4","e2374372-2167-492f-a73a-c4bb9b0b3d5e","en","Beachfront and Private Beach Area:Ananea Madivaru Maldives in Toroka offers a private beach area and beachfront access. Guests can relax on the sandy shores or take a dip in the open-air bath.Spa and Wellness Facilities:The resort features a spa, sauna, and fitness centre. Wellness packages and yoga classes enhance the relaxing atmosphere.Dining and Entertainment:A family-friendly restaurant serves Indian, Korean, Thai, local, and international cuisines. Evening entertainment includes live music and a nightclub.Accommodation and Amenities:Rooms offer sea views, air-conditioning, and private bathrooms. Additional amenities include a hot tub, pool with a view, and free WiFi.","2026-03-13 04:56:02.14503+00","2026-03-13 04:56:02.145032+00"
"84df786a-a851-41e8-9788-de23592d2014","1a919256-b304-485b-acb0-34d0ccbbe540","e2374372-2167-492f-a73a-c4bb9b0b3d5e","de","Die Unterkunft Ananea Madivaru Maldives hat einen Garten, einen eigenen Strandbereich, eine Terrasse und eine Bar in Toroka. Diese Unterkunft besticht durch einen Zimmerservice und bietet Gästen außerdem einen Kinderspielplatz. Dieses Resort verfügt über einen Außenpool, einen Fitnessraum, einen Nachtclub und eine Gemeinschaftslounge.

Die Unterkunft Ananea Madivaru Maldives stellt Gästen klimatisierte Zimmer mit einem Schreibtisch, einer Kaffeemaschine, einer Minibar, einem Safe, einem Flachbild-TV, einer Veranda / Patio und einem eigenen Badezimmer mit einer Dusche zur Verfügung. Hier ist jedes Zimmer ausgestattet mit einem Wasserkocher – einige Zimmer sind ausgestattet mit einem Balkon und andere verfügen außerdem über Gartenblick. In der Unterkunft Ananea Madivaru Maldives ist jedes Zimmer ausgestattet mit Bettwäsche und Handtüchern.

Ein als Buffet angebotenes, ein à la carte oder ein kontinentales Frühstück wird in der Unterkunft angeboten. In der Unterkunft Ananea Madivaru Maldives finden Sie ein Restaurant, das indische, koreanische und thailändische Küche serviert. Auf Anfrage gibt es auch vegetarische, milchfreie und halal-zubereitete Optionen.

In der Unterkunft Ananea Madivaru Maldives können Gäste eine Sauna nutzen. An der Unterkunft Ananea Madivaru Maldives können Sie Billard spielen.

Die Mitarbeitenden an der Rezeption, die Englisch, Spanisch, Französisch und Italienisch sprechen, stehen Ihnen für Empfehlungen zur Verfügung.","2026-03-13 05:00:47.333323+00","2026-03-13 05:00:47.333326+00"
"1f5bece3-607f-46ea-8032-b4dbef202437","b813685d-114c-419b-8466-c42dd24b3932","e2374372-2167-492f-a73a-c4bb9b0b3d5e","nl","Ananea Madivaru Maldives heeft een tuin, een privéstrand, een terras en een bar in Toroka. Deze accommodatie beschikt over roomservice en een speeltuin. Het resort heeft een buitenzwembad, fitnessruimte, nachtclub en een gedeelde lounge.

Het resort biedt kamers met airconditioning, een bureau, een koffiezetapparaat, een minibar, een kluisje, een flatscreen-tv, een patio en een eigen badkamer met een douche. Iedere kamer is voorzien van een waterkoker, sommige kamers zijn voorzien van een balkon en andere hebben ook uitzicht op de tuin. Alle kamers bij Ananea Madivaru Maldives hebben beddengoed en handdoeken.

Je kunt bij de accommodatie genieten van een als buffet aangeboden ontbijt, à la carte-ontbijt of continentaal ontbijt. De accommodatie heeft een restaurant dat Indiase, Koreaanse en Thaise gerechten serveert. Op aanvraag kun je er ook terecht voor vegatarische, zuivelvrije en halal opties.

Bij Ananea Madivaru Maldives kun je volop genieten van een sauna. Je kunt biljarten bij het resort.

Het personeel van de receptie staat voor je klaar met advies en spreekt Engels, Spaans, Frans en Italiaans.","2026-03-13 05:09:45.632345+00","2026-03-13 05:09:45.632348+00"
"a03c4fa4-db34-40b3-b9d4-a75fa2bab961","19661491-b9c4-416e-8311-e0f0a837b74a","e2374372-2167-492f-a73a-c4bb9b0b3d5e","fr","Situé à Toroka, l’établissement Ananea Madivaru Maldives possède un jardin, une plage privée, une terrasse et un bar. Il propose un service d'étage et une aire de jeux pour enfants. Ce complexe hôtelier comprend une piscine extérieure, une salle de sport, une discothèque et un salon commun.

Les hébergements comprennent la climatisation, un bureau, une machine à café, un minibar, un coffre-fort, une télévision à écran plat, un patio ainsi qu’une salle de bains privative dotée d’une douche. Les hébergements disposent d'un bain à remous, et certains comprennent également un coin salon. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, à la carte ou continental est servi sur place. Sur place, vous trouverez un restaurant qui sert des plats indiens, des plats coréens et des plats thaïlandais. Des options végétariennes, sans lactose et halal peuvent également être préparées sur demande.

L’établissement Ananea Madivaru Maldives dispose d’un sauna. Vous pourrez jouer au billard sur place.

Parlant anglais, espagnol, français et italien, le personnel de la réception se tient à votre disposition pour toute question.","2026-03-13 05:03:45.471688+00","2026-03-13 05:03:45.47169+00"
"af3f1522-3ce5-49c9-ad88-dbbdecc71c90","c7d6e727-a018-428d-8aea-0c985a0a7ceb","e2374372-2167-492f-a73a-c4bb9b0b3d5e","pt","Ananea Madivaru Maldives tem um jardim, área de praia privada, um terraço e bar em Toroka. Apresentando serviço de quartos, este alojamento também dispõe de parque infantil. Este resort apresenta piscina exterior, centro de fitness, discoteca e um salão partilhado.

O alojamento providencia quartos com ar condicionado, secretária, máquina de café, um minibar, cofre, televisão de ecrã plano, pátio e uma casa de banho privativa com chuveiro. Cada quarto está equipado com chaleira, enquanto alguns quartos estão equipados com varanda e outros também apresentam vistas do jardim. No alojamento, cada quarto está equipado com roupa de cama e toalhas.

Os hóspedes podem apreciar pequeno-almoço buffet, à carta ou continental no alojamento. Em Ananea Madivaru Maldives vai encontrar um restaurante que serve gastronomia indiana, coreana e tailandesa. Além disso, há também a possibilidade de solicitar opções vegetariano, sem laticínios e halal.

Ananea Madivaru Maldives oferece aos hóspedes a oportunidade de desfrutar de uma sauna. Pode jogar bilhar em Ananea Madivaru Maldives.

Os funcionários da receção falam inglês, espanhol, francês e italiano, e estão disponíveis para fornecer conselhos.","2026-03-13 05:12:45.94576+00","2026-03-13 05:12:45.945764+00"
"0b251d57-bff6-41af-8a18-489c718f41a2","0b78bd45-8044-4e68-9170-e6f0a9bcd835","cd305c3e-2e76-47d9-9059-a9f791618bae","es","Cheval Blanc Randheli, Maldives dispone de jardín, zona de playa privada, salón de uso común y restaurante en Randheli. Este alojamiento ofrece servicio de habitaciones y centro de negocios, además de wifi gratis en todo el alojamiento. El resort tiene piscina al aire libre, centro de fitness, ocio nocturno y club infantil.

El resort ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, microondas, caja fuerte, TV de pantalla plana, terraza y baño privado con bidet. En Cheval Blanc Randheli, Maldives, cada habitación cuenta con ropa de cama y toallas.

En el alojamiento se puede disfrutar de un desayuno buffet, a la carta o continental.

Se puede jugar al billar y al tenis en el alojamiento, y la zona es ideal para practicar windsurf y snorkel.

El personal habla árabe, alemán, griego y inglés, y estará encantado de dar consejos sobre la zona en la recepción 24 horas.","2026-03-13 05:15:44.239567+00","2026-03-13 05:15:44.23957+00"
"a385b3fa-b47d-4b39-8077-939cf07adfac","eb595a50-337a-43b3-845d-612b91383bce","cd305c3e-2e76-47d9-9059-a9f791618bae","en","Prime Beachfront Location:Cheval Blanc Randheli in Maldives offers a private beach area and beachfront access. Guests enjoy stunning sea views and direct beachfront experiences.Exceptional Facilities:The resort features a swimming pool with a view, spa facilities, fitness centre, sun terrace, and lush gardens. Additional amenities include a tennis court, yoga classes, and free WiFi.Comfortable Accommodations:Rooms offer air-conditioning, private bathrooms, and modern amenities. Family rooms and ground-floor units cater to all guest needs.Dining Experience:A variety of restaurants serve French, Italian, Japanese, and Mediterranean cuisines. Dining options include brunch, lunch, dinner, high tea, and cocktails in a family-friendly, traditional, or modern ambience.","2026-03-13 05:20:28.134535+00","2026-03-13 05:20:28.134538+00"
"f6948d77-92d0-4989-9243-05e07ee9ea52","3ef839d5-7062-42e0-8caf-ac174bbdb53b","cd305c3e-2e76-47d9-9059-a9f791618bae","de","Die Unterkunft Cheval Blanc Randheli, Maldives hat einen Garten, einen eigenen Strandbereich, eine Gemeinschaftslounge und eine Bar in Randheli. Zu den Einrichtungen dieser Unterkunft gehören ein Zimmerservice und ein Businesscenter, zusammen mit kostenlosem WLAN. Dieses Resort bietet einen Außenpool, einen Fitnessraum, eine Abendunterhaltung und einen Kinderclub.

Die Unterkunft Cheval Blanc Randheli, Maldives bietet den Gästen klimatisierte Zimmer mit einem Schreibtisch, einer Kaffeemaschine, einem Kühlschrank, einer Mikrowelle, einem Safe, einem Flachbild-TV, einer Terrasse und einem eigenen Badezimmer mit einem Bidet. In der Unterkunft Cheval Blanc Randheli, Maldives sind die Zimmer versehen mit Bettwäsche und Handtüchern.

Ein als Buffet angebotenes, ein à la carte oder ein kontinentales Frühstück wird in der Unterkunft angeboten. In der Unterkunft Cheval Blanc Randheli, Maldives finden Sie ein Restaurant, das französische, italienische und japanische Küche serviert. Auf Anfrage gibt es auch vegetarische, milchfreie und halal-zubereitete Optionen.

An der Unterkunft Cheval Blanc Randheli, Maldives können Sie Billard und Tennis spielen. Die Gegend ist beliebt zum Windsurfen und Schnorcheln.

An der Rezeption erhalten Sie durchgehend Unterstützung. Die Mitarbeitenden dort sprechen Arabisch, Deutsch, Griechisch und Englisch.","2026-03-13 05:25:11.7814+00","2026-03-13 05:25:11.781404+00"
"4e979f71-8b6c-4b2b-931e-5ecd1e980b49","e6f78370-0555-4f79-8694-06e41528b74a","cd305c3e-2e76-47d9-9059-a9f791618bae","fr","Situé à Randheli, l’établissement Cheval Blanc Randheli, Maldives possède un jardin, une plage privée, un salon commun et un bar. De nombreux équipements et services sont fournis sur place, notamment un service d'étage, un centre d'affaires et une connexion Wi-Fi gratuite disponible dans l'ensemble des locaux. Ce complexe hôtelier possède une piscine extérieure, une salle de sport, des animations en soirée et un club pour enfants.

Les hébergements comprennent la climatisation, un bureau, une machine à café, un réfrigérateur, un micro-ondes, un coffre-fort, une télévision à écran plat, une terrasse et une salle de bains privative dotée d’un bidet. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, à la carte ou continental est servi sur place. Sur place, vous pourrez profiter d’un restaurant qui propose des plats français, des plats italiens et des plats japonais, ainsi que des options végétariennes, sans lactose et halal.

Vous pourrez jouer au billard et au tennis sur place. La région est prisée des amateurs de planche à voile et de plongée avec tuba.

Parlant arabe, allemand, grec et anglais, le personnel de la réception se tient 24h/24 à votre disposition.","2026-03-13 05:28:11.580844+00","2026-03-13 05:28:11.580848+00"
"798979a7-1a5e-4ec6-b13e-20b1b2f1903c","8459abc7-4112-4812-bac3-1780186a0141","cd305c3e-2e76-47d9-9059-a9f791618bae","it","Cheval Blanc Randheli, Maldives offre un giardino, una zona spiaggia privata, una sala comune e un bar a Randheli. Tra i servizi di questa struttura c’è il servizo in camera e un centro business, oltre al WiFi gratuito in tutta la struttura. Il resort mette a disposizione una piscina all'aperto, una sala fitness, un programma di intrattenimento serale e un mini club.

Questo resort offre agli ospiti camere climatizzate dotate di scrivania, macchina da caffè, frigorifero, microonde, cassaforte e TV a schermo piatto. In più avrete a disposizione una terrazza e un bagno privato con bidet. Presso Cheval Blanc Randheli, Maldives, le camere sono dotate di lenzuola e asciugamani.

Presso la struttura potrete gustare una colazione a buffet, à la carte o continentale. Presso questa struttura troverete un ristorante che serve piatti francesi, piatti italiani e piatti giapponesi. Su richiesta sono disponibili anche opzioni vegetariane, senza latticini e halal.

Presso Cheval Blanc Randheli, Maldives, potrete giocare a biliardo e tennis, mentre la zona è famosa per attività come il windsurf e lo snorkeling.

La reception fornisce assistenza senza interruzioni e lo staff parla arabo, tedesco greco e inglese.","2026-03-13 05:31:11.069682+00","2026-03-13 05:31:11.069686+00"
"a6a7871b-0cd7-47a7-bd3a-5a03b6f88662","8689b2b8-65d2-4dad-961d-9a387a27baa2","764b13a0-9960-497b-8c1a-a159a01748af","en","Opened in autumn 2015, the Grand Ferdinand Vienna – Your Hotel in the city center is located directly on famous Ringstrasse boulevard in the center of Vienna. It offers a rooftop pool and 3 on-site restaurants. It is a 5-minute walk to the beautiful City Park and Vienna State Opera House and a 10-minute walk to St. Stephans’s Cathedral.

The air-conditioned rooms are characterized by simple elegance and fine wooden floors. Adapted to suit the modern lifestyle, all rooms have an open bathroom with a separate toilet and no wardrobes, but do have wall hooks for your clothes.

Breakfast is served on the 8th floor – the beautiful Grand Etage, which offers breathtaking views. The Restaurant Limón spoils you with Mediterranean delicacies. Additional snacks and meals are available at Gulasch & Söhne, ideal for a quick meal. Alternatively, you can dine at Meissl & Schadn which classic Austrian cuisine.

Guests of the Grand Ferdinand Vienna benefit from from a fitness center, a 24-hour reception and valet parking service.

St. Stephen’s Cathedral can be reached in a 10-minute walk.","2026-03-13 06:12:48.202483+00","2026-03-13 06:12:48.202486+00"
"6dfb85b4-de84-4c35-afe4-c16981cd2fdb","e9ba4fb1-afb5-4fa9-819f-9f6556fc0bd5","cd305c3e-2e76-47d9-9059-a9f791618bae","nl","Cheval Blanc Randheli, Maldives heeft een tuin, een privéstrand, een gedeelde lounge en een bar in Randheli. Tot de faciliteiten van deze accommodatie behoren roomservice, een businesscentrum en gratis WiFiin de hele accommodatie. Het resort biedt een buitenzwembad, fitnessruimte, avondamusement en een kinderclub.

Het resort biedt kamers met airconditioning, een bureau, een koffiezetapparaat, een koelkast, een magnetron, een kluisje, een flatscreen-tv, een terras en een eigen badkamer met een bidet. Alle kamers bij Cheval Blanc Randheli, Maldives hebben beddengoed en handdoeken.

Je kunt bij de accommodatie genieten van een als buffet aangeboden ontbijt, à la carte-ontbijt of continentaal ontbijt. De accommodatie heeft een restaurant dat Franse, Italiaanse en Japanse gerechten serveert. Op aanvraag kun je er ook terecht voor vegatarische, zuivelvrije en halal opties.

Je kunt biljarten en tennissen bij Cheval Blanc Randheli, Maldives, en gasten gaan er graag windsurfen en snorkelen.

Het personeel van de 24-uursreceptie spreekt Arabisch, Duits, Grieks en Engels, en geeft je graag praktische info over de omgeving.","2026-03-13 05:34:11.857956+00","2026-03-13 05:34:11.85796+00"
"be354904-5580-42b2-8df2-7063c5f90838","3a679ba8-ec0c-465d-bbc0-c0b90d5b4747","cd305c3e-2e76-47d9-9059-a9f791618bae","pt","Cheval Blanc Randheli, Maldives tem um jardim, área de praia privada, um salão partilhado e bar em Randheli. As comodidades deste alojamento incluem serviço de quartos e um centro de negócios, assim como acesso Wi-Fi gratuito em toda a propriedade. Este resort dispõe de piscina exterior, centro de fitness, entretenimento noturno e um clube infantil.

Este alojamento com ar condicionado providencia quartos com secretária, máquina de café, um frigorífico, um micro-ondas, cofre, televisão de ecrã plano, terraço e uma casa de banho privativa com bidé. No alojamento, os quartos estão equipados com roupa de cama e toalhas.

Os hóspedes podem apreciar pequeno-almoço buffet, à carta ou continental no alojamento. Em Cheval Blanc Randheli, Maldives vai encontrar um restaurante que serve gastronomia francesa, italiano e japonesa. Além disso, há também a possibilidade de solicitar opções vegetariano, sem laticínios e halal.

Pode jogar bilhar e ténis em Cheval Blanc Randheli, Maldives, e a área é popular para windsurf e mergulho com snorkel.

A receção disponibiliza assistência de forma ininterrupta, e os funcionários falam árabe, alemão, grego e inglês.","2026-03-13 05:37:09.921457+00","2026-03-13 05:37:09.92146+00"
"f7404cfd-51b7-407f-9252-aa37368fb001","bd371bc9-eb18-45fb-94cf-fd6a79652244","764b13a0-9960-497b-8c1a-a159a01748af","es","El Grand Ferdinand Vienna – Your Hotel in the city center, inaugurado en otoño de 2015, está situado en el famoso avenida Ringstrasse, en el centro de Viena. Alberga una piscina en la azotea y tres restaurantes. Se encuentra a 5 minutos a pie del hermoso parque de la ciudad y de la Ópera Estatal de Viena, así como a 10 minutos a pie de la catedral de San Esteban.

Las habitaciones disponen de aire acondicionado y se caracterizan por su decoración elegante y sobria y su suelo de madera. Adaptadas al estilo de vida moderno, todas tienen un diseño abierto con aseo independiente y, aunque no cuentan con armarios, sí tienen percheros de pared.

El desayuno se sirve en el hermoso restaurante Grand Etage de la 8.ª planta, que ofrece vistas impresionantes. El Restaurante Limón te mimará con sus delicias mediterráneas. El Gulasch & Söhne ofrece aperitivos y comidas adicionales, ideales para una comida rápida. El Meissl & Schadn sirve comida clásica austriaca.

El Grand Ferdinand Vienna alberga zona de gimnasio, recepción 24 horas y servicio de aparcacoches.

La catedral de San Esteban se halla a 10 minutos a pie.","2026-03-13 06:06:15.520325+00","2026-03-13 06:06:15.520328+00"
"89f10ab3-e15a-4f4a-bd57-406ccc79d072","770b59a5-d333-4208-b68c-8dc76b2c913e","764b13a0-9960-497b-8c1a-a159a01748af","de","Das im Herbst 2015 eröffnete Grand Ferdinand Vienna – Your Hotel In The City Center liegt direkt an der berühmten Ringstraße im Zentrum von Wien. Es bietet einen Pool auf dem Dach und 3 Restaurants in/an der Unterkunft. Den schönen Stadtpark und die Wiener Staatsoper erreichen Sie nach 5 Gehminuten und zum Stephansdom sind Sie 10 Gehminuten unterwegs.

Die klimatisierten Zimmer zeichnen sich durch schlichte Eleganz und edle Holzböden aus. Angepasst an den modernen Lebensstil, verfügen alle Zimmer über ein offenes Badezimmer mit separater Toilette und keine Kleiderschränke, aber mit Wandhaken für Ihre Kleidung.

Das Frühstück wird auf der 8. Etage serviert – der wunderschönen Grand Etage, die Ihnen eine atemberaubende Aussicht bietet. Das Restaurant Limón verwöhnt Sie mit mediterranen Köstlichkeiten. Weitere Snacks und Gerichte sind im Gulasch & Söhne erhältlich, die ideale Option für eine schnelle Mahlzeit. Alternativ können Sie im Meissl & Schadn speisen, das klassische österreichische Küche serviert.

Als Gast des Grand Ferdinand Vienna profitieren Sie des weiteren von einem Fitnesscenter, einer 24-Stunden-Rezeption und dem Valetparken.

Den Stephansdom erreichen Sie nach 10 Gehminuten.","2026-03-13 06:15:48.075474+00","2026-03-13 06:15:48.075477+00"
"cd907b8d-a25d-458c-8b5b-8d35d1910b4a","17a90233-31f5-4cad-921a-03249281d180","764b13a0-9960-497b-8c1a-a159a01748af","fr","Ouvert à l’automne 2015, le Grand Ferdinand Vienna – Your Hotel In The City Center est situé directement sur le célèbre boulevard Ringstrasse, dans le centre de Vienne. Vous pourrez profiter d'une piscine sur le toit et de 3 restaurants sur place. Le magnifique parc de la ville et l'opéra d'État de Vienne se trouvent à 5 minutes à pied, tandis que la cathédrale Saint-Étienne est à 10 minutes de marche.

Les chambres climatisées se caractérisent par leur élégance sobre et leur parquet. Adaptées au style de vie moderne, toutes les chambres disposent d’une salle de bains ouverte avec des toilettes séparées. Elles ne disposent pas d’armoires mais elles sont également équipées de crochets muraux pour vos vêtements.

Le petit-déjeuner est servi au 8e étage, le magnifique Grand Étage, qui offre une vue imprenable. Le restaurant Limón prépare des spécialités méditerranéennes. Des collations et des repas supplémentaires sont disponibles au Gulasch & Söhne, idéal pour un repas rapide. Vous pourrez également dîner au Meissl & Schadn, qui sert une cuisine autrichienne classique.

Lors de votre séjour au Grand Ferdinand Vienna, vous pourrez profiter d'une salle de sport, d'une réception ouverte 24h/24 et d'un service de voiturier.

La cathédrale Saint-Étienne se trouve à 10 minutes à pied.","2026-03-13 06:18:46.701899+00","2026-03-13 06:18:46.701902+00"
"cb0bdf34-2ba4-41c2-a85c-2305fa984b0e","7343b75f-3271-4437-9d75-ee3d8934094c","764b13a0-9960-497b-8c1a-a159a01748af","it","Inaugurato nell’autunno del 2015, il Grand Ferdinand Vienna - Your Hotel In The City Center si trova direttamente sulla famosa Ringstrasse, nel centro della capitale austriaca. La struttura offre una piscina all’ultimo piano e 3 ristoranti in loco. A piedi raggiungerete lo splendido parco cittadino e il Teatro dell'Opera di Vienna in 5 minuti, e la Cattedrale di Santo Stefano in 10 minuti.

Le camere climatizzate sono caratterizzate da un’eleganza semplice e da raffinati pavimenti in legno. Adatte allo stile di vita moderno, tutte le sistemazioni dispongono di un bagno aperto con toilette separata. Non hanno armadi, ma sono dotate di ganci a muro per i vestiti.

La colazione viene servita all’8° piano, nello splendido Ristorante Grand Etage, da cui si può ammirare una vista mozzafiato. Il ristorante Limón vi delizierà con prelibatezze mediterranee. Potrete anche gustare snack e pasti aggiuntivi presso il Gulasch & Söhne, ideale per un pasto veloce. In alternativa, vi attende la classica cucina austriaca del Meissl & Schadn.

Come ospiti del Grand Ferdinand Vienna potrete usufruire di un centro fitness, di una reception aperta 24 ore su 24 e di un servizio di parcheggio e riconsegna auto.

La Cattedrale di Santo Stefano è raggiungibile in 10 minuti a piedi.","2026-03-13 06:21:44.885478+00","2026-03-13 06:21:44.88548+00"
"7eaa3f23-d92e-4c83-9dcb-942d6c023d3e","c9d93a90-4780-4c6f-988d-f8e1b0dc6e7d","764b13a0-9960-497b-8c1a-a159a01748af","nl","Het Grand Ferdinand Vienna — Your Hotel In The City Center is geopend in het najaar van 2015 en ligt direct aan de beroemde Ringstrasse in het centrum van Wenen. Het hotel beschikt over een zwembad op het dak en 3 restaurants. Het hotel ligt op 5 minuten lopen van het prachtige Stadtpark en de Weense Staatsopera en op 10 minuten lopen van de Stephansdom.

De kamers zijn voorzien van airconditioning en zijn ingericht in een eenvoudige, elegante stijl met mooie houten vloeren. Alle kamers zijn aangepast aan de moderne levensstijl en hebben een open badkamer met een apart toilet en geen kledingkasten. Er hangen wel haakjes aan de muur voor je kleding.

Het ontbijt wordt geserveerd op de 8e verdieping, de prachtige Grand Etage, die adembenemende uitzichten biedt. In het restaurant Limón kun je genieten van mediterrane delicatessen. Voor andere snacks en maaltijden kun je terecht bij het restaurant Gulasch & Söhne, dat ideaal is voor een snelle maaltijd. Je kunt ook dineren bij Meissl & Schadn, waar klassieke Oostenrijkse gerechten worden geserveerd.

Gasten van het Grand Ferdinand Vienna kunnen gebruikmaken van een fitnesscentrum, een 24-uursreceptie en een parkeerservice.

De Stephansdom is te voet in 10 minuten te bereiken.","2026-03-13 06:24:43.360146+00","2026-03-13 06:24:43.360149+00"
"46cea814-1ac9-49e6-b0be-d3cde470f209","1633d78b-e532-4798-93e7-446adb84f72c","764b13a0-9960-497b-8c1a-a159a01748af","pt","Opened in autumn 2015, the Grand Ferdinand Vienna – Your Hotel in the city center is located directly on famous Ringstrasse boulevard in the center of Vienna. It offers a rooftop pool and 3 on-site restaurants. It is a 5-minute walk to the beautiful City Park and Vienna State Opera House and a 10-minute walk to St. Stephans’s Cathedral.

The air-conditioned rooms are characterized by simple elegance and fine wooden floors. Adapted to suit the modern lifestyle, all rooms have an open bathroom with a separate toilet and no wardrobes, but do have wall hooks for your clothes.

Breakfast is served on the 8th floor – the beautiful Grand Etage, which offers breathtaking views. The Restaurant Limón spoils you with Mediterranean delicacies. Additional snacks and meals are available at Gulasch & Söhne, ideal for a quick meal. Alternatively, you can dine at Meissl & Schadn which classic Austrian cuisine.

Guests of the Grand Ferdinand Vienna benefit from from a fitness center, a 24-hour reception and valet parking service.

St. Stephen’s Cathedral can be reached in a 10-minute walk.","2026-03-13 06:27:41.733972+00","2026-03-13 06:27:41.733975+00"
"2786a787-7ed3-4ecd-8f06-03a9af240de4","28f2ff9c-8f69-45ff-a0ac-8af341e6c2c6","724c15fb-1937-40fb-9b04-e4ad43a89562","es","El Ibis budget Wien Sankt Marx está ubicado en el distrito 3º de Viena, a 2 minutos a pie de la estación de metro y autobuses de Erdberg, y ofrece habitaciones modernas con aire acondicionado y TV vía satélite de pantalla plana. El centro de la ciudad está a unos 10 minutos en metro.

El Ibis budget Sankt Marx proporciona WiFi gratuita en todas las instalaciones. Las habitaciones disponen de baño con ducha y aseo.

El establecimiento sirve un abundante desayuno buffet de 06:30 a 10:00 de lunes a viernes y de 07:00 a 10:30 los fines de semana y festivos. La terraza abre cuando hace buen tiempo.

Además, el hotel dispone de máquinas expendedoras de bebidas y aperitivos. En la zona de salón hay ordenadores con conexión a internet de uso gratuito.

La autopista A23 se encuentra a unos 5 minutos en coche.","2026-03-13 06:54:58.576625+00","2026-03-13 06:54:58.576629+00"
"21e6fc16-fa56-4190-955d-e712aa0a14dc","84fd6acd-a7b9-47aa-b03e-6048a57dedc3","724c15fb-1937-40fb-9b04-e4ad43a89562","en","Located a 2-minute walk from the Erdberg Bus and Underground Station in Vienna’s 3rd district, Ibis budget Wien Sankt Marx offers modern rooms with free air-conditioning and a flat-screen satellite TV. The city centre can be reached within a 10-minute underground ride.

Free WiFi is provided throughout the Ibis budget Sankt Marx. All rooms feature a bathroom with a shower and a toilet.

A rich buffet breakfast is served from 06:30 to 10:00 on weekdays and from 07:00 to 10:30 on weekends and public holidays. A terrace is available in good weather conditions.

Guests can buy beverages and snacks at the vending machines. Computer stations with internet access can be used free of charge in the lounge area.

The A23 motorway can be reached within a 5-minute drive.","2026-03-13 07:01:25.393626+00","2026-03-13 07:01:25.393629+00"
"9c625f63-e33d-46e7-9fe7-39eb5e6dd971","190ecc62-102f-4291-ba8e-d229cc034cc6","724c15fb-1937-40fb-9b04-e4ad43a89562","de","Das Ibis budget Wien Sankt Marx begrüßt Sie nur 2 Gehminuten vom U-Bahnhof und der Bushaltestelle Erdberg entfernt im 3. Wiener Bezirk. Freuen Sie sich auf moderne Zimmer mit kostenfreier Klimaanlage und einem Flachbild-Sat-TV. Das Stadtzentrum erreichen Sie mit der U-Bahn innerhalb von 10 Minuten.

WLAN nutzen Sie in allen Bereichen des Ibis budget Sankt Marx kostenfrei. Alle Zimmer erwarten Sie mit einem eigenen Bad mit einer Dusche und einem WC.

Unter der Woche steht von 06:30 Uhr bis 10:00 Uhr sowie am Wochenende von 07:00 Uhr bis 10:30 Uhr ein reichhaltiges Frühstücksbuffet für Sie bereit. Bei schönem Wetter können Sie auch auf der Terrasse entspannen.

Getränke und Snacks erhalten Sie an den Automaten. Außerdem stehen Ihnen im Loungebereich kostenfrei Computerstationen mit Internetzugang zur Verfügung.

Die Autobahn A23 erreichen Sie nach einer rund 5-minütigen Fahrt.","2026-03-13 07:04:25.250936+00","2026-03-13 07:04:25.250939+00"
